x,y,x+y,x-y,x*y,x^2,log(x)
3.1903457123030687,0.9385055866420194,4.128851298945088,2.251840125661049,2.994157274315843,10.178305764010576,1.1601292846874587
7.171918801426281,4.7076605764350585,11.87957937786134,2.464258224991222,33.76295939886788,51.43641929425178,1.970173234070637
4.125938500075924,3.092068834351493,7.218007334427417,1.0338696657244313,12.757685848535711,17.02336850640877,1.417293509078914
6.2139987360462845,0.7085256873152068,6.922524423361491,5.505473048731078,4.40277772543302,38.613780291584824,1.8268046075666322
6.184490781132864,6.732534997498284,12.91702577863115,-0.5480442163654198,41.637300625682514,38.24792622191739,1.8220446711911606
1.8349212723026378,0.2829721300394814,2.117893402342119,1.5519491422631564,0.5192315808782327,3.366936075548731,0.6070015772088483
2.4235410451985295,0.23173592002386367,2.6552769652223933,2.1918051251746657,0.5616215138246774,5.873551197761981,0.8852297124910204
2.0800587814553677,6.838857562995503,8.91891634445087,-4.7587987815401345,14.225225729031251,4.326644534309589,0.732396153628992
8.524101176828456,3.0548508836634722,11.578952060491929,5.469250293164984,26.039858012471253,72.66030087280826,2.1428975838079327
1.5881927618960194,1.270795435636309,2.8589881975323284,0.3173973262597105,2.0182681127280846,2.522356248938906,0.4625967420425838
5.485275857437858,2.262733375599064,7.748009233036923,3.222542481838794,12.411716756992416,30.08825123219063,1.7020673855232251
2.7088745344673395,0.4967601525892059,3.2056346870565453,2.2121143818781337,1.3456609270870097,7.338001243485645,0.9965332476957316
0.0542444824775834,0.35250194467956186,0.40674642715714526,-0.29825746220197846,0.019121285561484565,0.0029424638792608527,-2.914253997216255
7.774624666591034,1.6185500247970956,9.393174691388129,6.156074641793938,12.58361894689903,60.44478870636575,2.0508651825066155
0.2914915444136772,3.0768860315068287,3.3683775759205057,-2.7853944870931517,0.8968862613087958,0.08496732046467075,-1.2327442807695024
0.7383846789172983,1.7675870747947249,2.505971753712023,-1.0292023958774266,1.3051592146806694,0.5452119340598017,-0.3032903450373363
1.658167349231918,7.245200315432393,8.90336766466431,-5.587032966200475,12.013754601694787,2.7495189580588053,0.5057129860175901
4.9604261432849714,0.13728847374736897,5.097714617032341,4.823137669537602,0.6810093343481415,24.605827522985017,1.6014916530311425
3.655190070667235,7.572328675414687,11.227518746081921,-3.9171386047474517,27.678300586204536,13.360414452704346,1.296148094768169
6.264715055595551,2.2936493406465166,8.558364396242068,3.9710657149490345,14.369059556605041,39.24665472780557,1.83493310536566
4.423636308405824,4.004434778596583,8.428071087002406,0.4192015298092411,17.71416308124288,19.568558189046303,1.4869620520716804
1.690808801301694,0.7395782430588271,2.430387044360521,0.9512305582428668,1.2504854026151084,2.858834402559271,0.5252069951036766
1.8171961517449366,1.5546238788705347,3.3718200306154715,0.262572272874402,2.8250565300943222,3.302201853916607,0.5972947372170347
8.259960369250024,9.894082008944183,18.154042378194205,-1.6341216396941594,81.72472528398862,68.226945301581,2.1114197896097573
1.1538413110736174,0.6777577411035212,1.8315990521771386,0.47608356997009627,0.7820248805851803,1.3313497711400843,0.14309664656233403
8.674946639362233,0.9665608308262527,9.641507470188486,7.70838580853598,8.384863631115367,75.2546991957821,2.1604391747318417
